UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
O14757,CHEK1,KN62,NTERA2,0.4216958373748878
O14757,CHEK1,Linsitinib,NTERA2,0.4434069777767242
O14757,CHEK1,LY2835219,NTERA2,0.2693439733920083
O14757,CHEK1,Ribociclib,NTERA2,-0.8584569393850001
O14757,CHEK1,AC220,NTERA2,0.32840438767492514
O14757,CHEK1,Edelfosine,NTERA2,0.01720832602641326
O14757,CHEK1,GF109203X,NTERA2,1.8855502213817885
O14757,CHEK1,Go6976,NTERA2,-0.06992457749850935
O14757,CHEK1,PF4708671,NTERA2,-0.5024601077804082
O14757,CHEK1,SP600125,NTERA2,0.31561410634037884
O14757,CHEK1,TAK715,NTERA2,2.507570055635686
O14757,CHEK1,TBCA,NTERA2,-0.8879264834470737
O14757,CHEK1,AT13148,NTERA2,0.3018349967925289
O14757,CHEK1,AZ20,NTERA2,-0.7430486256955071
O14757,CHEK1,AZD6738,NTERA2,-0.10898927002557669
O14757,CHEK1,Bosutinib,NTERA2,-0.6393149666404679
O14757,CHEK1,Dabrafenib,NTERA2,0.22884552255139676
O14757,CHEK1,Dasatinib,NTERA2,0.1498826365693008
O14757,CHEK1,DNAPK,NTERA2,0.49439445040515445
O14757,CHEK1,H89,NTERA2,-0.735843270257839
O14757,CHEK1,KD025,NTERA2,0.6422950316740293
O14757,CHEK1,NU7441,NTERA2,-0.9427516667673235
O14757,CHEK1,Ripasudil,NTERA2,0.5282295079379213
O14757,CHEK1,Vemurafenib,NTERA2,-0.4858005084223374
P06493,CDK1,AZD6482,NTERA2,0.5890585249889683
P06493,CDK1,CAL101,NTERA2,0.14748493295615994
P06493,CDK1,GDC0941,NTERA2,0.4405908946647144
P06493,CDK1,HS173,NTERA2,2.3461662986572045
P06493,CDK1,PIK294,NTERA2,1.8284872580545344
P06493,CDK1,TGX221,NTERA2,-0.005094969813982174
P06493,CDK1,CX4945,NTERA2,0.17622371215219335
P06493,CDK1,GO6983,NTERA2,0.7054750306562119
P06493,CDK1,KN93,NTERA2,0.7464055542332219
P06493,CDK1,MK2206,NTERA2,-0.2529312452502357
P06493,CDK1,AZD5438,NTERA2,-4.608548521620923
P06493,CDK1,FRAX486,NTERA2,0.9764612581859766
P06493,CDK1,Ku0063794,NTERA2,0.14306238181086295
P06493,CDK1,PD153035,NTERA2,0.08233200014219871
P06493,CDK1,PF3758309,NTERA2,2.7605875995958775
P06493,CDK1,Torin,NTERA2,0.9430355659987035
P06493,CDK1,Trametinib,NTERA2,0.6981241779108508
P06493,CDK1,AZD1480,NTERA2,3.5795915132371574
P06493,CDK1,AZD5363,NTERA2,2.1197593111985538
P06493,CDK1,BX912,NTERA2,1.6321047231166703
P06493,CDK1,CHIR99021,NTERA2,2.0778558541587597
P06493,CDK1,GSK2334470,NTERA2,2.5429680107843433
P06493,CDK1,Ipatasertib,NTERA2,2.399095740046342
P06493,CDK1,LY2090314,NTERA2,2.6633241470661173
P06493,CDK1,Tofacitinib,NTERA2,1.5965173106924917
P06493,CDK1,AZD8055,NTERA2,0.531180282914996
P06493,CDK1,GDC0994,NTERA2,0.9539137231944154
P06493,CDK1,JNK,NTERA2,-0.26966420826130844
P06493,CDK1,LY2584702,NTERA2,0.306630222366041
P06493,CDK1,PH797804,NTERA2,2.055099986007835
P06493,CDK1,Selumetinib,NTERA2,0.6421705058028631
P06493,CDK1,U73122,NTERA2,0.8553914248325876
P06493,CDK1,Ulixertinib,NTERA2,0.18108244559889286
P06493,CDK1,Amuvatinib,NTERA2,1.6042982640701822
P06493,CDK1,AZD3759,NTERA2,2.005101744209106
P06493,CDK1,GSK690693,NTERA2,2.797788273961462
P06493,CDK1,JNJ,NTERA2,1.705454735357432
P06493,CDK1,KN62,NTERA2,1.6228098086262286
P06493,CDK1,Linsitinib,NTERA2,1.794403750363496
P06493,CDK1,LY2835219,NTERA2,0.00922831374003648
P06493,CDK1,Ribociclib,NTERA2,0.47851653553177964
P06493,CDK1,AC220,NTERA2,-0.10617852152665896
P06493,CDK1,Edelfosine,NTERA2,-3.337680541034125
P06493,CDK1,GF109203X,NTERA2,2.4611112009483174
P06493,CDK1,Go6976,NTERA2,1.715117090752276
P06493,CDK1,PF4708671,NTERA2,1.1276516856485597
P06493,CDK1,SP600125,NTERA2,0.9097862967234386
P06493,CDK1,TAK715,NTERA2,1.3217072341367269
P06493,CDK1,TBCA,NTERA2,0.047277673572774126
P06493,CDK1,AT13148,NTERA2,0.61522315146697
P06493,CDK1,AZ20,NTERA2,2.6951792885894523
P06493,CDK1,AZD6738,NTERA2,2.1499787045785532
P06493,CDK1,Bosutinib,NTERA2,1.9446057348653365
P06493,CDK1,Dabrafenib,NTERA2,0.4931033344280282
P06493,CDK1,Dasatinib,NTERA2,1.682795527280485
P06493,CDK1,DNAPK,NTERA2,-0.11548808090351627
P06493,CDK1,H89,NTERA2,0.17186238839549167
P06493,CDK1,KD025,NTERA2,-0.3241589573183748
P06493,CDK1,NU7441,NTERA2,-0.4512500596230676
P06493,CDK1,Ripasudil,NTERA2,-0.08159921422112244
P06493,CDK1,Vemurafenib,NTERA2,0.5300415850735919
O15530,PDPK1,AZD6482,NTERA2,1.2949939438625602
