UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
Q9BZL6,PRKD2,Dasatinib,HL60,0.19344820356539433
Q9BZL6,PRKD2,DNAPK,HL60,1.7233485237718638
Q9BZL6,PRKD2,H89,HL60,0.7098573315039101
Q9BZL6,PRKD2,KD025,HL60,1.461650644844208
Q9BZL6,PRKD2,NU7441,HL60,0.2838705763998083
Q9BZL6,PRKD2,Ripasudil,HL60,-0.20829306826264551
Q9BZL6,PRKD2,Vemurafenib,HL60,-0.13736129427846952
Q9BZL6,PRKD2,CX4945,HL60,0.04284678973974846
Q9BZL6,PRKD2,GO6983,HL60,-0.11331097052213283
Q9BZL6,PRKD2,KN93,HL60,-1.0157134610725436
Q9BZL6,PRKD2,MK2206,HL60,-0.2692739636841014
Q8N5S9,CAMKK1,AZD5438,HL60,-0.42822604140338005
Q8N5S9,CAMKK1,FRAX486,HL60,-0.05854226823567072
Q8N5S9,CAMKK1,Ku0063794,HL60,-1.2668306448110715
Q8N5S9,CAMKK1,PD153035,HL60,0.5078174639497218
Q8N5S9,CAMKK1,PF3758309,HL60,0.09172210609675228
Q8N5S9,CAMKK1,Torin,HL60,-0.13782317167780292
Q8N5S9,CAMKK1,Trametinib,HL60,-0.6351217491780026
Q8N5S9,CAMKK1,AZD1480,HL60,-0.10862135705565427
Q8N5S9,CAMKK1,AZD5363,HL60,0.8253015057045822
Q8N5S9,CAMKK1,BX912,HL60,0.05368385149696306
Q8N5S9,CAMKK1,CHIR99021,HL60,-0.20663048817648763
Q8N5S9,CAMKK1,GSK2334470,HL60,-0.7733134658655931
Q8N5S9,CAMKK1,Ipatasertib,HL60,0.6003345979664432
Q8N5S9,CAMKK1,LY2090314,HL60,0.30691615862250643
Q8N5S9,CAMKK1,Tofacitinib,HL60,0.16048871567032752
Q8N5S9,CAMKK1,AZD6482,HL60,0.4689683076724908
Q8N5S9,CAMKK1,CAL101,HL60,-0.26438781487258556
Q8N5S9,CAMKK1,GDC0941,HL60,-0.9214048506811133
Q8N5S9,CAMKK1,HS173,HL60,1.8445723060763808
Q8N5S9,CAMKK1,PIK294,HL60,0.2203149504835484
Q8N5S9,CAMKK1,TGX221,HL60,1.2014122174768476
Q8N5S9,CAMKK1,AZD8055,HL60,0.7749455270752618
Q8N5S9,CAMKK1,GDC0994,HL60,0.7777236290809393
Q8N5S9,CAMKK1,JNK,HL60,-0.23749715648016387
Q8N5S9,CAMKK1,LY2584702,HL60,-0.013989832179924833
Q8N5S9,CAMKK1,PH797804,HL60,0.6833549938200779
Q8N5S9,CAMKK1,Selumetinib,HL60,0.2692355168206618
Q8N5S9,CAMKK1,U73122,HL60,0.6823524068814066
Q8N5S9,CAMKK1,Ulixertinib,HL60,0.08421036380509672
Q8N5S9,CAMKK1,Amuvatinib,HL60,-0.32930820504787606
Q8N5S9,CAMKK1,AZD3759,HL60,-0.6700866448358587
Q8N5S9,CAMKK1,GSK690693,HL60,-0.24339469623473448
Q8N5S9,CAMKK1,JNJ,HL60,-0.8096293717410423
Q8N5S9,CAMKK1,KN62,HL60,-0.19429182966300299
Q8N5S9,CAMKK1,Linsitinib,HL60,-0.16824895441871016
Q8N5S9,CAMKK1,LY2835219,HL60,-0.09777288889382882
Q8N5S9,CAMKK1,Ribociclib,HL60,-0.058199155179552674
Q8N5S9,CAMKK1,AC220,HL60,0.9806694986394168
Q8N5S9,CAMKK1,Edelfosine,HL60,1.0311569364062325
Q8N5S9,CAMKK1,GF109203X,HL60,-0.31577399184309135
Q8N5S9,CAMKK1,Go6976,HL60,-0.016862885296458997
Q8N5S9,CAMKK1,PF4708671,HL60,1.1020746931289336
Q8N5S9,CAMKK1,SP600125,HL60,-0.3328444891989952
Q8N5S9,CAMKK1,TAK715,HL60,0.6777298575007649
Q8N5S9,CAMKK1,TBCA,HL60,-0.11963542438795705
Q8N5S9,CAMKK1,AT13148,HL60,0.28705834804829633
Q8N5S9,CAMKK1,AZ20,HL60,0.03506870804320976
Q8N5S9,CAMKK1,AZD6738,HL60,-0.0044441590820912865
Q8N5S9,CAMKK1,Bosutinib,HL60,0.6220274563977669
Q8N5S9,CAMKK1,Dabrafenib,HL60,-0.5853119722991731
Q8N5S9,CAMKK1,Dasatinib,HL60,0.7666059101559284
Q8N5S9,CAMKK1,DNAPK,HL60,0.7293058011684362
Q8N5S9,CAMKK1,H89,HL60,0.6489181312566553
Q8N5S9,CAMKK1,KD025,HL60,0.7653033810404993
Q8N5S9,CAMKK1,NU7441,HL60,-0.27989056298426734
Q8N5S9,CAMKK1,Ripasudil,HL60,0.6254094946636373
Q8N5S9,CAMKK1,Vemurafenib,HL60,-0.5590174070654224
Q8N5S9,CAMKK1,CX4945,HL60,-0.19354841737614534
Q8N5S9,CAMKK1,GO6983,HL60,-0.22248245407624548
Q8N5S9,CAMKK1,KN93,HL60,-0.30677990667912647
Q8N5S9,CAMKK1,MK2206,HL60,-0.19809578116419116
Q13233,MAP3K1,AZD5438,HL60,0.7970518972097739
Q13233,MAP3K1,FRAX486,HL60,4.069762017163216
Q13233,MAP3K1,Ku0063794,HL60,0.16635940621324974
Q13233,MAP3K1,PD153035,HL60,-0.35145122247537935
Q13233,MAP3K1,PF3758309,HL60,1.3429646724838018
Q13233,MAP3K1,Torin,HL60,0.14979202663292707
Q13233,MAP3K1,Trametinib,HL60,-5.177917839000956
Q13233,MAP3K1,AZD1480,HL60,0.3618607911061595
Q13233,MAP3K1,AZD5363,HL60,0.6872482741414287
Q13233,MAP3K1,BX912,HL60,1.2090561707828233
Q13233,MAP3K1,CHIR99021,HL60,-0.18654551315961823
Q13233,MAP3K1,GSK2334470,HL60,1.6612488624459525
Q13233,MAP3K1,Ipatasertib,HL60,0.24740025826277454
Q13233,MAP3K1,LY2090314,HL60,-0.21606618131179312
Q13233,MAP3K1,Tofacitinib,HL60,-0.024674447268318515
Q13233,MAP3K1,AZD6482,HL60,-0.3627700853286038
Q13233,MAP3K1,CAL101,HL60,-0.8787993526684
Q13233,MAP3K1,GDC0941,HL60,-0.527846840378202
Q13233,MAP3K1,HS173,HL60,-1.9751639073917635
Q13233,MAP3K1,PIK294,HL60,-0.41345515964090457
Q13233,MAP3K1,TGX221,HL60,-0.08146109841921814
Q13233,MAP3K1,AZD8055,HL60,-0.029036925886898223
Q13233,MAP3K1,GDC0994,HL60,0.297226676348521
Q13233,MAP3K1,JNK,HL60,0.14847518113206498
Q13233,MAP3K1,LY2584702,HL60,0.5089206932126163
Q13233,MAP3K1,PH797804,HL60,-0.11164212235993701
Q13233,MAP3K1,Selumetinib,HL60,-0.35634886556106027
Q13233,MAP3K1,U73122,HL60,-0.05221739729877778
Q13233,MAP3K1,Ulixertinib,HL60,2.1578199938400395
Q13233,MAP3K1,Amuvatinib,HL60,-0.006321580933380354
Q13233,MAP3K1,AZD3759,HL60,1.0788375390227531
Q13233,MAP3K1,GSK690693,HL60,1.4786717116459176
Q13233,MAP3K1,JNJ,HL60,-0.789157482379268
Q13233,MAP3K1,KN62,HL60,1.8481401449005328
Q13233,MAP3K1,Linsitinib,HL60,-1.3005293614811735
Q13233,MAP3K1,LY2835219,HL60,0.38190627344398576
Q13233,MAP3K1,Ribociclib,HL60,1.117122457748079
Q13233,MAP3K1,AC220,HL60,-0.04930939616382826
Q13233,MAP3K1,Edelfosine,HL60,-2.0193171279409814
Q13233,MAP3K1,GF109203X,HL60,-0.7027538652216131
Q13233,MAP3K1,Go6976,HL60,-0.1294868669124213
Q13233,MAP3K1,PF4708671,HL60,-0.11206732777088306
Q13233,MAP3K1,SP600125,HL60,-0.504902996658782
Q13233,MAP3K1,TAK715,HL60,-0.09556539194130816
Q13233,MAP3K1,TBCA,HL60,0.12616402616871406
Q13233,MAP3K1,AT13148,HL60,-0.650900863862539
Q13233,MAP3K1,AZ20,HL60,1.0311009363348125
Q13233,MAP3K1,AZD6738,HL60,0.9754064330202263
Q13233,MAP3K1,Bosutinib,HL60,2.3174358740041665
Q13233,MAP3K1,Dabrafenib,HL60,1.721501462671633
Q13233,MAP3K1,Dasatinib,HL60,0.5885124746677236
Q13233,MAP3K1,DNAPK,HL60,0.756890276715423
Q13233,MAP3K1,H89,HL60,0.7315767172758294
Q13233,MAP3K1,KD025,HL60,0.9804883028994076
Q13233,MAP3K1,NU7441,HL60,0.5716491910013916
Q13233,MAP3K1,Ripasudil,HL60,-0.6892197984982821
Q13233,MAP3K1,Vemurafenib,HL60,0.38248485018805434
Q13233,MAP3K1,CX4945,HL60,0.04797493852856506
Q13233,MAP3K1,GO6983,HL60,0.25666266973273905
Q13233,MAP3K1,KN93,HL60,0.22673511446059716
Q13233,MAP3K1,MK2206,HL60,0.4188812643239077
Q12851,MAP4K2,AZD5438,HL60,-0.0910206431557834
Q12851,MAP4K2,FRAX486,HL60,0.011963887971956098
Q12851,MAP4K2,Ku0063794,HL60,0.06679719107966947
Q12851,MAP4K2,PD153035,HL60,-0.06647592700768545
Q12851,MAP4K2,PF3758309,HL60,-0.45384483258568964
Q12851,MAP4K2,Torin,HL60,0.1542292622614657
Q12851,MAP4K2,Trametinib,HL60,-0.11910371089851486
Q12851,MAP4K2,AZD1480,HL60,-0.0935410513554118
Q12851,MAP4K2,AZD5363,HL60,-0.07705004790418772
Q12851,MAP4K2,BX912,HL60,-0.38639944922675723
Q12851,MAP4K2,CHIR99021,HL60,-0.35167123060100375
Q12851,MAP4K2,GSK2334470,HL60,-0.017183875907248868
Q12851,MAP4K2,Ipatasertib,HL60,-0.01990786194780068
Q12851,MAP4K2,LY2090314,HL60,-0.06619684104279977
Q12851,MAP4K2,Tofacitinib,HL60,-0.28105862290130385
Q12851,MAP4K2,AZD6482,HL60,-0.2719457814273655
Q12851,MAP4K2,CAL101,HL60,-0.012027372292495762
Q12851,MAP4K2,GDC0941,HL60,0.09356110179707033
Q12851,MAP4K2,HS173,HL60,0.007269816670805662
Q12851,MAP4K2,PIK294,HL60,-0.08742795156162411
Q12851,MAP4K2,TGX221,HL60,0.3224740219573918
Q12851,MAP4K2,AZD8055,HL60,0.603517814499002
Q12851,MAP4K2,GDC0994,HL60,0.5649586748406191
Q12851,MAP4K2,JNK,HL60,0.290436014183486
Q12851,MAP4K2,LY2584702,HL60,0.3626446042296536
Q12851,MAP4K2,PH797804,HL60,0.5590732644476153
Q12851,MAP4K2,Selumetinib,HL60,0.5007072716030846
Q12851,MAP4K2,U73122,HL60,0.4050992858679788
Q12851,MAP4K2,Ulixertinib,HL60,0.6155676214464657
Q12851,MAP4K2,Amuvatinib,HL60,0.1368017005283116
Q12851,MAP4K2,AZD3759,HL60,0.003582573721703855
Q12851,MAP4K2,GSK690693,HL60,0.22799417000030026
Q12851,MAP4K2,JNJ,HL60,0.24534930836636565
Q12851,MAP4K2,KN62,HL60,0.13130625783847635
Q12851,MAP4K2,Linsitinib,HL60,0.05581523726927777
Q12851,MAP4K2,LY2835219,HL60,0.38767938100871724
Q12851,MAP4K2,Ribociclib,HL60,0.5366867950141992
Q12851,MAP4K2,AC220,HL60,0.38309165465721196
Q12851,MAP4K2,Edelfosine,HL60,0.08270627677682414
Q12851,MAP4K2,GF109203X,HL60,-0.6758152275484582
Q12851,MAP4K2,Go6976,HL60,-0.3755320873985078
Q12851,MAP4K2,PF4708671,HL60,0.13943214129304699
Q12851,MAP4K2,SP600125,HL60,0.3535561902839901
Q12851,MAP4K2,TAK715,HL60,-0.1292748000042711
Q12851,MAP4K2,TBCA,HL60,-0.01162201723983985
Q12851,MAP4K2,AT13148,HL60,0.09425049343789818
Q12851,MAP4K2,AZ20,HL60,-0.2829445372101116
Q12851,MAP4K2,AZD6738,HL60,-0.16686786349060778
Q12851,MAP4K2,Bosutinib,HL60,0.09760622621950191
Q12851,MAP4K2,Dabrafenib,HL60,-0.14640254501021818
Q12851,MAP4K2,Dasatinib,HL60,-0.12183052200100718
Q12851,MAP4K2,DNAPK,HL60,0.09816803106025583
Q12851,MAP4K2,H89,HL60,0.1769410285824011
Q12851,MAP4K2,KD025,HL60,0.10843921333829015
Q12851,MAP4K2,NU7441,HL60,0.29672898418123267
Q12851,MAP4K2,Ripasudil,HL60,-0.10440899677773417
Q12851,MAP4K2,Vemurafenib,HL60,0.17124139145975423
Q12851,MAP4K2,CX4945,HL60,-0.24199416613739363
Q12851,MAP4K2,GO6983,HL60,-0.34146869603974145
Q12851,MAP4K2,KN93,HL60,-0.39929369853527585
Q12851,MAP4K2,MK2206,HL60,-0.6464645075045159
P31749,AKT1,AZD5438,HL60,-0.6737287256908009
P31749,AKT1,FRAX486,HL60,-1.8725833396787814
P31749,AKT1,Ku0063794,HL60,-2.8787780275984955
P31749,AKT1,PD153035,HL60,-0.32201298451616067
P31749,AKT1,PF3758309,HL60,-4.678329722860481
P31749,AKT1,Torin,HL60,-3.9401060048209398
P31749,AKT1,Trametinib,HL60,-1.727358848809259
P31749,AKT1,AZD1480,HL60,-0.027247468406221147
P31749,AKT1,AZD5363,HL60,-3.555915739527753
P31749,AKT1,BX912,HL60,-0.2942247964285241
P31749,AKT1,CHIR99021,HL60,-0.932403298391778
P31749,AKT1,GSK2334470,HL60,-2.681394136392116
P31749,AKT1,Ipatasertib,HL60,-0.8509567257976323
P31749,AKT1,LY2090314,HL60,-1.1912903255304486
P31749,AKT1,Tofacitinib,HL60,-0.9264603816905356
P31749,AKT1,AZD6482,HL60,0.5957487328613135
P31749,AKT1,CAL101,HL60,-0.3822093514711895
P31749,AKT1,GDC0941,HL60,-0.577103623709802
P31749,AKT1,HS173,HL60,0.18231216520548382
P31749,AKT1,PIK294,HL60,-0.15850233671228287
P31749,AKT1,TGX221,HL60,0.7914627600612697
P31749,AKT1,AZD8055,HL60,-1.185430843390628
P31749,AKT1,GDC0994,HL60,-0.48833464507367835
P31749,AKT1,JNK,HL60,-0.6903137904256625
P31749,AKT1,LY2584702,HL60,0.4768088997148296
P31749,AKT1,PH797804,HL60,-0.5784062272738341
P31749,AKT1,Selumetinib,HL60,-1.9651915164796192
P31749,AKT1,U73122,HL60,-1.059430701394784
P31749,AKT1,Ulixertinib,HL60,-2.0446149681437413
P31749,AKT1,Amuvatinib,HL60,0.693620999825142
P31749,AKT1,AZD3759,HL60,0.8378946448114051
P31749,AKT1,GSK690693,HL60,0.04003498089778706
P31749,AKT1,JNJ,HL60,1.882992716067049
P31749,AKT1,KN62,HL60,0.3966204565351791
P31749,AKT1,Linsitinib,HL60,-0.4767293799474599
P31749,AKT1,LY2835219,HL60,-0.5348979038915869
P31749,AKT1,Ribociclib,HL60,1.662574380513515
P31749,AKT1,AC220,HL60,-2.3161678096763385
P31749,AKT1,Edelfosine,HL60,-3.6742782890604837
P31749,AKT1,GF109203X,HL60,-2.4181366167645684
P31749,AKT1,Go6976,HL60,-3.363607875750407
P31749,AKT1,PF4708671,HL60,-3.199564971545851
P31749,AKT1,SP600125,HL60,-1.7315057976202943
P31749,AKT1,TAK715,HL60,-2.345249256007544
P31749,AKT1,TBCA,HL60,-3.483011277893072
P31749,AKT1,AT13148,HL60,-0.1303888365261587
P31749,AKT1,AZ20,HL60,-2.030805803789622
P31749,AKT1,AZD6738,HL60,-0.3831005135917572
P31749,AKT1,Bosutinib,HL60,1.3026968471359082
P31749,AKT1,Dabrafenib,HL60,1.6577001048822961
P31749,AKT1,Dasatinib,HL60,-0.17440238359053653
P31749,AKT1,DNAPK,HL60,-0.920332334645867
P31749,AKT1,H89,HL60,-1.3437259779245796
P31749,AKT1,KD025,HL60,0.7858702341104072
P31749,AKT1,NU7441,HL60,-0.5905085481853269
P31749,AKT1,Ripasudil,HL60,-2.240579134158054
P31749,AKT1,Vemurafenib,HL60,1.4221999299686272
P31749,AKT1,CX4945,HL60,-0.7751988631268567
P31749,AKT1,GO6983,HL60,-2.7520028890041344
P31749,AKT1,KN93,HL60,-2.238032881783423
P31749,AKT1,MK2206,HL60,-1.6231388197201555
P78362,SRPK2,AZD5438,HL60,0.4731558558125398
P78362,SRPK2,FRAX486,HL60,0.5952757472425574
P78362,SRPK2,Ku0063794,HL60,0.08302106574900833
P78362,SRPK2,PD153035,HL60,-0.8260760687538926
P78362,SRPK2,PF3758309,HL60,-1.2119226676630008
P78362,SRPK2,Torin,HL60,-0.922454505460758
P78362,SRPK2,Trametinib,HL60,-1.412680372085764
P78362,SRPK2,AZD1480,HL60,-0.4902459419344699
P78362,SRPK2,AZD5363,HL60,0.16625893669276331
P78362,SRPK2,BX912,HL60,1.0600871838198873
P78362,SRPK2,CHIR99021,HL60,-1.0040689966141203
P78362,SRPK2,GSK2334470,HL60,0.6346231464939613
P78362,SRPK2,Ipatasertib,HL60,-0.52289178420568
P78362,SRPK2,LY2090314,HL60,0.7059977952233046
P78362,SRPK2,Tofacitinib,HL60,-1.0232772579189764
P78362,SRPK2,AZD6482,HL60,-0.676535093161431
P78362,SRPK2,CAL101,HL60,1.346748035453836
P78362,SRPK2,GDC0941,HL60,0.08668564566876888
P78362,SRPK2,HS173,HL60,0.4902283604940093
P78362,SRPK2,PIK294,HL60,0.9290865846079984
P78362,SRPK2,TGX221,HL60,0.8843541245160946
P78362,SRPK2,AZD8055,HL60,0.22329266915881277
P78362,SRPK2,GDC0994,HL60,-1.359082348671972
P78362,SRPK2,JNK,HL60,-1.4691083126227324
P78362,SRPK2,LY2584702,HL60,-0.9467559242998049
P78362,SRPK2,PH797804,HL60,-0.5936009434475078
P78362,SRPK2,Selumetinib,HL60,0.6260031191118199
P78362,SRPK2,U73122,HL60,-1.3284768722011444
P78362,SRPK2,Ulixertinib,HL60,-0.5409984943055337
P78362,SRPK2,Amuvatinib,HL60,0.5206376855319005
P78362,SRPK2,AZD3759,HL60,0.46255027379856306
P78362,SRPK2,GSK690693,HL60,0.8381650628754427
P78362,SRPK2,JNJ,HL60,0.8755396127626897
P78362,SRPK2,KN62,HL60,0.8519786398763941
P78362,SRPK2,Linsitinib,HL60,0.1934863950682242
P78362,SRPK2,LY2835219,HL60,0.31867718614112495
P78362,SRPK2,Ribociclib,HL60,1.6223591944356868
P78362,SRPK2,AC220,HL60,-0.1128287108201056
P78362,SRPK2,Edelfosine,HL60,-0.9200333563451553
P78362,SRPK2,GF109203X,HL60,-1.8920049502102703
P78362,SRPK2,Go6976,HL60,-1.0681106259405393
P78362,SRPK2,PF4708671,HL60,1.4915948742740577
P78362,SRPK2,SP600125,HL60,-1.1299264245508651
P78362,SRPK2,TAK715,HL60,-0.22265094130279178
P78362,SRPK2,TBCA,HL60,-0.39981721854598185
P78362,SRPK2,AT13148,HL60,-0.6579862997283246
P78362,SRPK2,AZ20,HL60,-0.25060449331452667
P78362,SRPK2,AZD6738,HL60,0.4935551421019505
P78362,SRPK2,Bosutinib,HL60,1.023611166211129
P78362,SRPK2,Dabrafenib,HL60,1.6457580094041013
P78362,SRPK2,Dasatinib,HL60,1.1524353697314893
P78362,SRPK2,DNAPK,HL60,-0.13663015424292763
P78362,SRPK2,H89,HL60,-0.022458050702739214
P78362,SRPK2,KD025,HL60,1.0591406127278085
P78362,SRPK2,NU7441,HL60,-0.6108871785985752
P78362,SRPK2,Ripasudil,HL60,-1.9169238591269224
P78362,SRPK2,Vemurafenib,HL60,1.5822663134905988
P78362,SRPK2,CX4945,HL60,0.01525743942065223
P78362,SRPK2,GO6983,HL60,-0.683734544321183
P78362,SRPK2,KN93,HL60,0.4783876586102346
P78362,SRPK2,MK2206,HL60,-0.3731822037265173
O96013,PAK4,AZD5438,HL60,0.7178212348475183
O96013,PAK4,FRAX486,HL60,0.5346196245981325
O96013,PAK4,Ku0063794,HL60,-0.2568408838378433
O96013,PAK4,PD153035,HL60,-0.7732505324274505
O96013,PAK4,PF3758309,HL60,-0.578112214522296
O96013,PAK4,Torin,HL60,0.39944755250710384
O96013,PAK4,Trametinib,HL60,0.19619521644244242
O96013,PAK4,AZD1480,HL60,0.3421192018962525
O96013,PAK4,AZD5363,HL60,-0.4990769417044176
O96013,PAK4,BX912,HL60,1.458851832789213
O96013,PAK4,CHIR99021,HL60,0.5380405925009857
O96013,PAK4,GSK2334470,HL60,1.1059116218656921
O96013,PAK4,Ipatasertib,HL60,0.5007008552107283
O96013,PAK4,LY2090314,HL60,0.7906370556729332
O96013,PAK4,Tofacitinib,HL60,1.0485513707770928
O96013,PAK4,AZD6482,HL60,0.19670178632107413
O96013,PAK4,CAL101,HL60,-0.017189704339444296
O96013,PAK4,GDC0941,HL60,2.2505676219089543
O96013,PAK4,HS173,HL60,-1.1188055331587918
O96013,PAK4,PIK294,HL60,-0.02574392722178261
O96013,PAK4,TGX221,HL60,0.8551539375534344
O96013,PAK4,AZD8055,HL60,-1.7292910923066855
O96013,PAK4,GDC0994,HL60,-0.8782953980023424
O96013,PAK4,JNK,HL60,0.11108588525216367
O96013,PAK4,LY2584702,HL60,-0.9005312004708637
O96013,PAK4,PH797804,HL60,-0.7575623853536544
O96013,PAK4,Selumetinib,HL60,-2.084262181065593
O96013,PAK4,U73122,HL60,-1.968214079413915
O96013,PAK4,Ulixertinib,HL60,-2.1836224517890597
O96013,PAK4,Amuvatinib,HL60,-0.2670739226746652
O96013,PAK4,AZD3759,HL60,-0.580581899864161
O96013,PAK4,GSK690693,HL60,-0.6105607921923083
O96013,PAK4,JNJ,HL60,0.2111965663876202
O96013,PAK4,KN62,HL60,0.6131963058798173
O96013,PAK4,Linsitinib,HL60,-0.07720613945385904
O96013,PAK4,LY2835219,HL60,0.1288880307859603
O96013,PAK4,Ribociclib,HL60,1.3749470488314621
O96013,PAK4,AC220,HL60,-0.18478198838578275
O96013,PAK4,Edelfosine,HL60,-0.4955405761421839
O96013,PAK4,GF109203X,HL60,-0.10663256270074545
O96013,PAK4,Go6976,HL60,-0.7972140071936687
O96013,PAK4,PF4708671,HL60,-1.2494677335306914
O96013,PAK4,SP600125,HL60,-0.6183301596046918
O96013,PAK4,TAK715,HL60,-0.8263464026082933
O96013,PAK4,TBCA,HL60,-1.173640701471134
O96013,PAK4,AT13148,HL60,-0.8015255046786414
O96013,PAK4,AZ20,HL60,-1.5848182023915962
O96013,PAK4,AZD6738,HL60,-1.4517846883815475
O96013,PAK4,Bosutinib,HL60,-0.6754411661277431
O96013,PAK4,Dabrafenib,HL60,-0.7171992607629748
O96013,PAK4,Dasatinib,HL60,-2.3834605670238544
O96013,PAK4,DNAPK,HL60,-2.050379865295715
O96013,PAK4,H89,HL60,-1.685342282585554
O96013,PAK4,KD025,HL60,-1.3267743782666452
O96013,PAK4,NU7441,HL60,-1.358927445000803
O96013,PAK4,Ripasudil,HL60,-2.999240108389204
O96013,PAK4,Vemurafenib,HL60,-0.31959642703781077
O96013,PAK4,CX4945,HL60,0.22128881252093646
O96013,PAK4,GO6983,HL60,0.220231170781138
O96013,PAK4,KN93,HL60,-1.080056013524193
O96013,PAK4,MK2206,HL60,0.39923416717435095
Q86UE8,TLK2,AZD5438,HL60,
Q86UE8,TLK2,FRAX486,HL60,
Q86UE8,TLK2,Ku0063794,HL60,
Q86UE8,TLK2,PD153035,HL60,
Q86UE8,TLK2,PF3758309,HL60,
Q86UE8,TLK2,Torin,HL60,
Q86UE8,TLK2,Trametinib,HL60,
Q86UE8,TLK2,AZD1480,HL60,
Q86UE8,TLK2,AZD5363,HL60,
Q86UE8,TLK2,BX912,HL60,
Q86UE8,TLK2,CHIR99021,HL60,
Q86UE8,TLK2,GSK2334470,HL60,
Q86UE8,TLK2,Ipatasertib,HL60,
Q86UE8,TLK2,LY2090314,HL60,
Q86UE8,TLK2,Tofacitinib,HL60,
Q86UE8,TLK2,AZD6482,HL60,
Q86UE8,TLK2,CAL101,HL60,
Q86UE8,TLK2,GDC0941,HL60,
Q86UE8,TLK2,HS173,HL60,
Q86UE8,TLK2,PIK294,HL60,
Q86UE8,TLK2,TGX221,HL60,
Q86UE8,TLK2,AZD8055,HL60,
Q86UE8,TLK2,GDC0994,HL60,
Q86UE8,TLK2,JNK,HL60,
Q86UE8,TLK2,LY2584702,HL60,
Q86UE8,TLK2,PH797804,HL60,
Q86UE8,TLK2,Selumetinib,HL60,
Q86UE8,TLK2,U73122,HL60,
Q86UE8,TLK2,Ulixertinib,HL60,
Q86UE8,TLK2,Amuvatinib,HL60,
Q86UE8,TLK2,AZD3759,HL60,
Q86UE8,TLK2,GSK690693,HL60,
Q86UE8,TLK2,JNJ,HL60,
Q86UE8,TLK2,KN62,HL60,
Q86UE8,TLK2,Linsitinib,HL60,
Q86UE8,TLK2,LY2835219,HL60,
Q86UE8,TLK2,Ribociclib,HL60,
Q86UE8,TLK2,AC220,HL60,
Q86UE8,TLK2,Edelfosine,HL60,
Q86UE8,TLK2,GF109203X,HL60,
Q86UE8,TLK2,Go6976,HL60,
Q86UE8,TLK2,PF4708671,HL60,
Q86UE8,TLK2,SP600125,HL60,
Q86UE8,TLK2,TAK715,HL60,
Q86UE8,TLK2,TBCA,HL60,
Q86UE8,TLK2,AT13148,HL60,
Q86UE8,TLK2,AZ20,HL60,
Q86UE8,TLK2,AZD6738,HL60,
Q86UE8,TLK2,Bosutinib,HL60,
Q86UE8,TLK2,Dabrafenib,HL60,
Q86UE8,TLK2,Dasatinib,HL60,
Q86UE8,TLK2,DNAPK,HL60,
Q86UE8,TLK2,H89,HL60,
Q86UE8,TLK2,KD025,HL60,
Q86UE8,TLK2,NU7441,HL60,
Q86UE8,TLK2,Ripasudil,HL60,
Q86UE8,TLK2,Vemurafenib,HL60,
Q86UE8,TLK2,CX4945,HL60,
Q86UE8,TLK2,GO6983,HL60,
Q86UE8,TLK2,KN93,HL60,
Q86UE8,TLK2,MK2206,HL60,
Q9H0K1,SIK2,AZD5438,HL60,0.20196438140484832
Q9H0K1,SIK2,FRAX486,HL60,0.6832675997764954
Q9H0K1,SIK2,Ku0063794,HL60,0.9184046593573838
Q9H0K1,SIK2,PD153035,HL60,-0.23476539821931444
Q9H0K1,SIK2,PF3758309,HL60,0.5356604238311907
Q9H0K1,SIK2,Torin,HL60,0.6176098992065395
Q9H0K1,SIK2,Trametinib,HL60,-1.63636865541701
Q9H0K1,SIK2,AZD1480,HL60,-0.44635850385891107
Q9H0K1,SIK2,AZD5363,HL60,-1.260218146865309
Q9H0K1,SIK2,BX912,HL60,-0.45337160347487915
Q9H0K1,SIK2,CHIR99021,HL60,-0.35609934609856775
Q9H0K1,SIK2,GSK2334470,HL60,-0.024671906240311573
Q9H0K1,SIK2,Ipatasertib,HL60,-0.970520206940545
Q9H0K1,SIK2,LY2090314,HL60,-1.8775439938970695
Q9H0K1,SIK2,Tofacitinib,HL60,-0.38872953163094937
Q9H0K1,SIK2,AZD6482,HL60,-1.452426607072109
Q9H0K1,SIK2,CAL101,HL60,0.9407069259565081
Q9H0K1,SIK2,GDC0941,HL60,-0.8255643311682644
Q9H0K1,SIK2,HS173,HL60,-0.34316613717708017
Q9H0K1,SIK2,PIK294,HL60,-1.0978645222082244
Q9H0K1,SIK2,TGX221,HL60,-1.5470607097362996
Q9H0K1,SIK2,AZD8055,HL60,-0.6384171211505859
Q9H0K1,SIK2,GDC0994,HL60,0.017627598556557888
Q9H0K1,SIK2,JNK,HL60,0.6774563237763616
Q9H0K1,SIK2,LY2584702,HL60,-0.19547049882736037
Q9H0K1,SIK2,PH797804,HL60,-0.021276656773386127
Q9H0K1,SIK2,Selumetinib,HL60,-0.060426647448245684
Q9H0K1,SIK2,U73122,HL60,0.6575689582947998
Q9H0K1,SIK2,Ulixertinib,HL60,-0.29549332361039243
Q9H0K1,SIK2,Amuvatinib,HL60,1.3537813965600891
Q9H0K1,SIK2,AZD3759,HL60,1.504760369321686
Q9H0K1,SIK2,GSK690693,HL60,0.001195549568052858
Q9H0K1,SIK2,JNJ,HL60,1.220390089203901
Q9H0K1,SIK2,KN62,HL60,2.7530845642366804
